Wall time,Step,Value
1715108524.460177,28971,0.9921875
1715108525.8852181,28997,0.984375
1715108526.9731965,29019,0.9765625
1715108528.0408826,29038,0.984375
1715108529.3992527,29063,0.984375
1715108530.2073293,29079,0.984375
1715108530.8601608,29091,0.984375
1715108531.6953292,29107,0.9921875
1715108533.1465545,29134,0.9921875
1715108537.8202045,29202,0.984375
1715108541.00812,29264,0.9921875
1715108553.3801298,29472,0.9921875
1715108553.757497,29479,0.9921875
1715108554.2517908,29488,0.9921875
1715108556.9917026,29538,0.984375
1715108557.0947812,29541,1.0
1715108558.2429783,29562,1.0
1715108558.8852453,29574,0.984375
1715108559.8561778,29593,0.984375
1715108561.0891805,29612,0.9765625
1715108569.4511878,29748,0.9921875
1715108573.789162,29829,0.9921875
1715108573.9702005,29830,1.0
1715108576.7449787,29864,1.0
1715108580.1451352,29929,1.0
1715108584.1977925,30001,1.0
1715108584.4520013,30006,1.0
1715108585.7771764,30032,0.9921875
1715108589.0361245,30078,0.9921875
1715108590.118087,30093,0.984375
1715108594.5670824,30175,0.9921875
1715108596.8087778,30218,1.0
1715108598.1679866,30244,0.9921875
1715108600.6229932,30285,0.9921875
1715108603.648676,30328,0.9921875
1715108610.7420044,30460,0.984375
1715108611.058248,30467,1.0
1715108611.2736213,30471,0.9921875
1715108618.2056215,30573,0.9921875
1715108620.2278774,30613,0.9921875
1715108625.2408626,30707,1.0
1715108626.0021684,30721,1.0
1715108627.1401527,30739,1.0
1715108630.3932347,30781,1.0
1715108646.0320663,31053,1.0
1715108648.8923144,31106,0.9921875
1715108656.1750443,31225,0.984375
1715108669.547025,31407,1.0
1715108671.4811509,31444,1.0
1715108676.5120914,31538,1.0
1715108686.309074,31697,0.9921875
1715108687.591129,31723,0.9921875
1715108689.770261,31763,1.0
1715108692.0937078,31809,0.9921875
1715108696.5860503,31874,0.96875
1715108696.9897377,31881,1.0
1715108697.430109,31889,1.0
1715108699.9189453,31937,1.0
1715108700.4417098,31946,1.0
1715108703.6002197,32005,0.9765625
1715108704.2753246,32018,1.0
1715108713.2525916,32163,1.0
1715108713.8138049,32175,0.9921875
1715108715.6061804,32208,1.0
1715108717.7970994,32250,0.9921875
1715108722.3311357,32315,1.0
1715108726.2427206,32389,0.984375
1715108728.6861038,32436,1.0
1715108732.5750005,32501,1.0
1715108734.920098,32530,1.0
1715108735.5790422,32543,0.984375
1715108735.8227952,32546,0.9921875
1715108739.3687923,32612,0.984375
1715108739.5120778,32615,0.9921875
1715108741.8092334,32658,1.0
1715108744.3080046,32707,0.9921875
1715108748.3732822,32763,0.984375
1715108755.5080986,32895,1.0
1715108755.8089366,32902,1.0
1715108755.84809,32903,0.9921875
1715108756.2556252,32910,1.0
1715108762.2340038,33003,1.0
1715108762.923481,33015,0.984375
1715108763.5880992,33028,1.0
1715108763.9501162,33035,0.9921875
1715108770.0400486,33149,1.0
1715108770.2429905,33153,1.0
1715108771.763209,33180,1.0
1715108771.9077384,33182,1.0
1715108776.591096,33249,0.9921875
1715108777.837136,33272,1.0
1715108781.4653502,33342,1.0
1715108781.9886794,33352,1.0
1715108782.9808092,33369,1.0
1715108783.4217072,33376,0.9921875
1715108783.5219944,33379,0.9765625
1715108785.1010587,33404,1.0
1715108793.0125425,33540,1.0
1715108798.5090642,33632,1.0
1715108799.1488266,33639,0.9921875
1715108804.4571657,33729,0.9921875
1715108804.887033,33738,1.0
1715108805.4523175,33750,1.0
1715108806.4360476,33769,1.0
1715108807.330682,33786,1.0
1715108810.2520347,33840,1.0
1715108810.936616,33852,1.0
1715108812.9900863,33877,1.0
1715108814.8478332,33907,0.9921875
1715108815.2399733,33914,0.9921875
1715108818.3197575,33972,1.0
1715108821.0671546,34018,0.9921875
1715108822.1020586,34037,1.0
1715108822.4831083,34044,1.0
1715108825.4387233,34090,1.0
1715108828.7161443,34142,0.984375
1715108828.9140344,34145,0.9921875
1715108830.6702619,34180,0.984375
1715108837.2600904,34307,1.0
1715108837.4901388,34310,1.0
1715108841.1589677,34362,0.9921875
1715108841.1934109,34363,0.9921875
1715108842.3294578,34384,1.0
1715108845.4769444,34439,1.0
1715108850.128135,34526,0.984375
1715108850.1806686,34527,0.984375
1715108853.1751544,34565,0.9921875
1715108853.9784133,34580,1.0
1715108855.0580509,34600,1.0
1715108855.490395,34609,1.0
1715108857.5977926,34648,0.9921875
1715108860.320129,34697,1.0
1715108863.211795,34752,0.9921875
1715108865.7581956,34784,0.984375
1715108871.0662303,34879,0.9921875
1715108880.1467652,35031,0.984375
1715108882.8141358,35080,1.0
1715108884.6954505,35116,1.0
1715108887.9647882,35178,1.0
1715108895.6717918,35255,1.0
1715108895.857214,35258,1.0
